epoch,lr_max,lr_min,train_focal_loss,train_bce,train_acc,val_bce,val_acc,val_auc,fold
12,1.5886321304637169e-06,1.5886321304637169e-06,0.0241453769261215,0.4766576226641958,0.8178780284043442,0.5191561141434837,0.7647058823529411,0.8941239459242404,2
13,1.5233911607530496e-06,1.5233911607530496e-06,0.0204396539117982,0.4491278832418877,0.8421052631578947,0.4472158375908346,0.8676470588235294,0.891446928122072,2
14,1.454923310491118e-06,1.454923310491118e-06,0.0174558648875383,0.4203374237942516,0.8538011695906432,0.3767781327752506,0.9007352941176472,0.9026904028911792,2
15,1.383650706742656e-06,1.383650706742656e-06,0.0181249679504281,0.4065888120964754,0.8671679197994987,0.3876848895760143,0.8897058823529411,0.8938562441440236,2
16,1.3100127688103207e-06,1.3100127688103207e-06,0.0189428125339293,0.4001715083419032,0.8646616541353384,0.4233711169046514,0.8529411764705882,0.8961317092758667,2
17,1.2344634990685625e-06,1.2344634990685625e-06,0.018009413432084,0.4031904234971817,0.8487886382623224,0.4242009879911647,0.8492647058823529,0.9002810868692277,2
18,1.1574686838880214e-06,1.1574686838880214e-06,0.014741438366675,0.3614512795991667,0.9005847953216374,0.3760118309189291,0.875,0.8969348146165173,2
19,1.0795030219076598e-06,1.0795030219076598e-06,0.0184226156217835,0.3753928174649862,0.8905597326649958,0.3761431048898136,0.875,0.8981394726274929,2
20,1.0010471973597995e-06,1.0010471973597995e-06,0.0165197010600975,0.3670666097051019,0.8830409356725146,0.3744194612783544,0.8713235294117647,0.89332084058359,2
21,9.225849164919882e-07,9.225849164919882e-07,0.0175610108841008,0.3735820892062302,0.8705096073517126,0.3667117988362032,0.875,0.8910453754517468,2
22,8.44599925357131e-07,8.44599925357131e-07,0.0171851434514592,0.3653343892037719,0.8863826232247285,0.36608746472527,0.875,0.8935885423638067,2
23,7.675730273582159e-07,7.675730273582159e-07,0.0154275086489735,0.3428864078712941,0.9022556390977444,0.369902928962427,0.8676470588235294,0.8974702181769509,2
24,6.91979118935449e-07,6.91979118935449e-07,0.0174704299214215,0.3661973075310987,0.8755221386800334,0.3562175543869243,0.8786764705882353,0.901619595770312,2
25,6.182842616717816e-07,6.182842616717816e-07,0.0166640238915768,0.342775601492191,0.8922305764411027,0.3717077199150534,0.8639705882352942,0.8972025163967341,2
26,5.469428088682713e-07,5.469428088682713e-07,0.0159660280451066,0.3516888266916362,0.8805346700083542,0.3419476835166706,0.8897058823529411,0.8976040690670594,2
27,4.783946043048922e-07,4.783946043048922e-07,0.0152246375251545,0.3288852769131449,0.8989139515455304,0.3795238838476293,0.8566176470588235,0.8969348146165171,2
28,4.130622704573685e-07,4.130622704573685e-07,0.0147107982558315,0.3340862241504385,0.8947368421052632,0.3499916826977449,0.8933823529411765,0.8915807790121804,2
29,3.51348602889076e-07,3.51348602889076e-07,0.0172975501706924,0.3432607312150667,0.8922305764411027,0.3730358840788112,0.8566176470588235,0.893990095034132,2
30,2.9363408688245e-07,2.9363408688245e-07,0.0157540294286501,0.3413482773473288,0.8922305764411027,0.3379157352096894,0.8970588235294118,0.8913130772319636,2
31,2.402745516206953e-07,2.402745516206953e-07,0.0144716517357101,0.3309298414634284,0.9005847953216374,0.3604993022540036,0.875,0.8895730156605541,2
32,1.9159897638254699e-07,1.9159897638254699e-07,0.0150385015224376,0.3232953418715357,0.9039264828738512,0.362327836892184,0.8713235294117647,0.8876991031990362,2
33,1.4790746227561945e-07,1.4790746227561945e-07,0.0134048864592423,0.3280341656086538,0.8955722639933166,0.346420803490807,0.8860294117647058,0.8878329540891446,2
34,1.0946938201328417e-07,1.0946938201328417e-07,0.0134598187967643,0.3223911350532283,0.912280701754386,0.3402200165916891,0.8897058823529411,0.8894391647704457,2
35,7.652171914231776e-08,7.652171914231776e-08,0.0138742715009832,0.3173412374884463,0.8972431077694235,0.3557976326521705,0.8786764705882353,0.8894391647704457,2
36,4.926760696052934e-08,4.926760696052934e-08,0.0147251626826766,0.3403235190892678,0.8888888888888888,0.3554316031582215,0.875,0.8899745683308794,2
37,2.787507613243145e-08,2.787507613243145e-08,0.0133978789718938,0.3379006485642247,0.8947368421052632,0.3510457864579032,0.8786764705882353,0.8893053138803373,2
38,1.2476018724317584e-08,1.2476018724317584e-08,0.0134782131330274,0.3340582538617085,0.898078529657477,0.3486562502734801,0.8823529411764706,0.8891714629902289,2
39,3.165375045815266e-09,3.165375045815266e-09,0.0142421649283447,0.3234659463241883,0.9022556390977444,0.3484257512232837,0.8823529411764706,0.8891714629902289,2
40,5.483113054705057e-13,5.483113054705057e-13,0.0137172089064915,0.3275338101606122,0.8930659983291562,0.3484232127666473,0.8823529411764706,0.8891714629902289,2
1,1.9969989492699816e-06,1.9969989492699816e-06,0.0467752188506485,0.7807067272553384,0.2694560669456067,0.8024202163202049,0.1897810218978102,0.6054421768707483,3
2,1.987851616793226e-06,1.987851616793226e-06,0.0390582684333977,0.725293835037423,0.3866108786610878,0.7552257658791368,0.2992700729927007,0.713015873015873,3
3,1.9726138506049438e-06,1.9726138506049438e-06,0.0380420027947575,0.694558070444163,0.5288702928870292,0.7437432525801833,0.3868613138686131,0.745124716553288,3
4,1.951379596600756e-06,1.951379596600756e-06,0.0344423686859498,0.6618227931744882,0.5891213389121339,0.7792198901628926,0.3467153284671533,0.7619954648526077,3
5,1.924279771017706e-06,1.924279771017706e-06,0.0317392314702397,0.6353659228799732,0.6485355648535565,0.7598896352914128,0.4270072992700729,0.7756916099773243,3
6,1.8914814532921183e-06,1.8914814532921183e-06,0.0296697849212954,0.6014876636999921,0.6903765690376569,0.7059808447413201,0.5291970802919708,0.7773242630385487,3
7,1.8531868559593205e-06,1.8531868559593205e-06,0.0282653369882366,0.575214392819664,0.7288702928870293,0.6988380438219892,0.551094890510949,0.7779591836734694,3
8,1.809632077946113e-06,1.809632077946113e-06,0.0271536957301105,0.5589917560501577,0.7414225941422594,0.6986419793463101,0.551094890510949,0.7686167800453515,3
9,1.7610856489423815e-06,1.7610856489423815e-06,0.0261493832589941,0.5448850877614201,0.7623430962343096,0.6543249239886764,0.5948905109489051,0.7709750566893424,3
10,1.7078468738262602e-06,1.7078468738262602e-06,0.0246349792841775,0.4975650688843747,0.7774058577405858,0.6746304666038847,0.5766423357664233,0.7676190476190476,3
11,1.6502439873500288e-06,1.6502439873500288e-06,0.02223679955472,0.4714736412509216,0.8284518828451883,0.6684321983017191,0.5912408759124088,0.7784126984126984,3
12,1.5886321304637169e-06,1.5886321304637169e-06,0.0211550697189401,0.4725901473266809,0.8066945606694561,0.5810724805741414,0.7116788321167883,0.7734240362811792,3
13,1.5233911607530496e-06,1.5233911607530496e-06,0.0218530197553804,0.4486230116508994,0.8267782426778243,0.5628013393304644,0.708029197080292,0.7863945578231292,3
14,1.454923310491118e-06,1.454923310491118e-06,0.020240536313426,0.4310702772818848,0.8309623430962343,0.5692086163228446,0.7116788321167883,0.7761451247165534,3
15,1.383650706742656e-06,1.383650706742656e-06,0.0220583551349001,0.4253286808853868,0.8426778242677824,0.5279518396314913,0.7372262773722628,0.7868480725623582,3
16,1.3100127688103207e-06,1.3100127688103207e-06,0.0185138788682147,0.4005022501596347,0.8585774058577406,0.5777335780380416,0.6970802919708029,0.791201814058957,3
17,1.2344634990685625e-06,1.2344634990685625e-06,0.0201329774764915,0.4234085647381499,0.8334728033472804,0.5460848366692118,0.7335766423357665,0.7830385487528344,3
18,1.1574686838880214e-06,1.1574686838880214e-06,0.0181925423817405,0.3931498989400505,0.8577405857740585,0.5307130306741618,0.7518248175182481,0.7806802721088436,3
19,1.0795030219076598e-06,1.0795030219076598e-06,0.0180887121231797,0.3867172872920415,0.8543933054393306,0.5745687336817275,0.7007299270072993,0.7828571428571428,3
20,1.0010471973597995e-06,1.0010471973597995e-06,0.0178239526686932,0.3810832949487734,0.8577405857740585,0.5014988220956204,0.781021897810219,0.7892063492063491,3
21,9.225849164919882e-07,9.225849164919882e-07,0.0174249337175588,0.3691036840113635,0.8652719665271966,0.4879048253497938,0.7846715328467153,0.786031746031746,3
22,8.44599925357131e-07,8.44599925357131e-07,0.0163265591857479,0.3551020672879957,0.8803347280334728,0.5242670376370423,0.7700729927007299,0.786938775510204,3
23,7.675730273582159e-07,7.675730273582159e-07,0.0161429248021518,0.3212812131917626,0.8987447698744769,0.4879554423102497,0.7737226277372263,0.7894784580498867,3
24,6.91979118935449e-07,6.91979118935449e-07,0.0145803026176957,0.3334352977355653,0.899581589958159,0.4559951550769109,0.7956204379562044,0.7857596371882086,3
25,6.182842616717816e-07,6.182842616717816e-07,0.0152138302053975,0.3293436107151677,0.8861924686192468,0.4802686933183322,0.7773722627737226,0.7836734693877551,3
26,5.469428088682713e-07,5.469428088682713e-07,0.017204101528645,0.3366086314412839,0.8836820083682009,0.5191715999241293,0.7664233576642335,0.7782312925170067,3
27,4.783946043048922e-07,4.783946043048922e-07,0.0141136975966736,0.3218064827400271,0.9054393305439332,0.4918307011579945,0.781021897810219,0.7831292517006803,3
28,4.130622704573685e-07,4.130622704573685e-07,0.0148789985315819,0.3189999646222741,0.8937238493723849,0.4896293913360929,0.7846715328467153,0.7866666666666667,3
29,3.51348602889076e-07,3.51348602889076e-07,0.0164511237231133,0.3362184546482613,0.8828451882845189,0.5025810594976383,0.7700729927007299,0.7843083900226757,3
30,2.9363408688245e-07,2.9363408688245e-07,0.014447649007967,0.3281528023496332,0.8903765690376569,0.4604357872566167,0.7956204379562044,0.7871201814058957,3
31,2.402745516206953e-07,2.402745516206953e-07,0.0186647340795609,0.3183911815846814,0.8836820083682009,0.473009775154782,0.791970802919708,0.7851247165532879,3
32,1.9159897638254699e-07,1.9159897638254699e-07,0.0180870954064208,0.3234925516479683,0.8870292887029289,0.4923223370183123,0.7883211678832117,0.7840362811791383,3
33,1.4790746227561945e-07,1.4790746227561945e-07,0.0137158023680571,0.3253219766098086,0.8895397489539749,0.4919490981711088,0.7846715328467153,0.7861224489795917,3
34,1.0946938201328417e-07,1.0946938201328417e-07,0.0149866441833673,0.3089754771986766,0.8870292887029289,0.4732600343923499,0.791970802919708,0.7884807256235827,3
1,1.9969989492699816e-06,1.9969989492699816e-06,0.0486599524060567,0.7709908317193929,0.3378264532434709,0.7902366358337672,0.1205673758865248,0.5383626783189821,4
2,1.987851616793226e-06,1.987851616793226e-06,0.0434560354708018,0.7671822155837563,0.2923336141533277,0.8129186575294386,0.1418439716312056,0.592982907081352,4
3,1.9726138506049438e-06,1.9726138506049438e-06,0.04040304922578,0.7443583580055655,0.3521482729570345,0.7838949493482603,0.2872340425531915,0.651073126847449,4
4,1.951379596600756e-06,1.951379596600756e-06,0.0367278441121423,0.7021827121291124,0.489469250210615,0.7637966604942971,0.3865248226950354,0.6760056548001542,4
5,1.924279771017706e-06,1.924279771017706e-06,0.0341935064910386,0.6629820207436745,0.5846672283066554,0.723410871434719,0.4787234042553192,0.7014522554941525,4
6,1.8914814532921183e-06,1.8914814532921183e-06,0.0328637397602489,0.6386229984380662,0.636899747262005,0.6993741274725461,0.5602836879432624,0.7297262562652616,4
7,1.8531868559593205e-06,1.8531868559593205e-06,0.0318270592739226,0.6190881997522629,0.6731255265374895,0.7445298796849893,0.4787234042553192,0.7508032386582701,4
8,1.809632077946113e-06,1.809632077946113e-06,0.0311317659205213,0.6138096265965585,0.6790227464195451,0.6847885737182401,0.574468085106383,0.7767639120935612,4
9,1.7610856489423815e-06,1.7610856489423815e-06,0.0295420494087498,0.5801004461611432,0.7287278854254423,0.6340295279279669,0.6347517730496454,0.7901298033671764,4
10,1.7078468738262602e-06,1.7078468738262602e-06,0.0263397957550608,0.554270898055508,0.7565290648694187,0.6072881521908104,0.6879432624113475,0.8101786402775992,4
11,1.6502439873500288e-06,1.6502439873500288e-06,0.0283726361590392,0.5445447163915272,0.7582139848357203,0.6405173066660022,0.6382978723404256,0.8144197403932656,4
12,1.5886321304637169e-06,1.5886321304637169e-06,0.0235653123877183,0.5131857248545697,0.793597304128054,0.6226305877063292,0.6560283687943262,0.8149338131345585,4
13,1.5233911607530496e-06,1.5233911607530496e-06,0.0233041567707523,0.4916159337372366,0.8045492839090144,0.6429587518069761,0.6312056737588653,0.8184038041382856,4
14,1.454923310491118e-06,1.454923310491118e-06,0.0257066040493629,0.5055134612768762,0.7902274641954508,0.5361927680089964,0.7411347517730497,0.8181467677676392,4
15,1.383650706742656e-06,1.383650706742656e-06,0.0234142514800914,0.4718031948518632,0.8340353833192923,0.5472239944951754,0.7340425531914894,0.8239300861071841,4
16,1.3100127688103207e-06,1.3100127688103207e-06,0.0216268796329374,0.4717696734532249,0.8129738837405224,0.5428493437192119,0.7163120567375887,0.829584886261406,4
17,1.2344634990685625e-06,1.2344634990685625e-06,0.0210478344185649,0.4399144477771929,0.8601516427969671,0.4923197474885494,0.7943262411347518,0.8329263590798097,4
18,1.1574686838880214e-06,1.1574686838880214e-06,0.0226764830069423,0.4598387680138071,0.8365627632687447,0.5343263470534737,0.7340425531914894,0.8392237501606477,4
19,1.0795030219076598e-06,1.0795030219076598e-06,0.0209686367881579,0.4239746336185741,0.8508845829823083,0.4945373979020626,0.7907801418439716,0.8424367047937283,4
20,1.0010471973597995e-06,1.0010471973597995e-06,0.0208677879464832,0.4338361722838507,0.8433024431339511,0.4895169443272529,0.7872340425531915,0.8453926230561625,4
21,9.225849164919882e-07,9.225849164919882e-07,0.0225865916429807,0.4486904361464943,0.8247683235046336,0.5393985518326996,0.7269503546099291,0.846292250353425,4
22,8.44599925357131e-07,8.44599925357131e-07,0.0166443540201159,0.4090232237508142,0.8702611625947767,0.4844050158000161,0.7978723404255319,0.8473203958360108,4
23,7.675730273582159e-07,7.675730273582159e-07,0.0174392153581144,0.3829855539262445,0.8753159224936815,0.5005913795308864,0.776595744680851,0.8495052049865056,4
24,6.91979118935449e-07,6.91979118935449e-07,0.0204776943862915,0.430139434970319,0.8483572030328559,0.491429107408997,0.7872340425531915,0.8505333504690914,4
25,6.182842616717816e-07,6.182842616717816e-07,0.0192494273875002,0.3883552603994785,0.8736310025273799,0.4986458226298609,0.776595744680851,0.8543888960287881,4
26,5.469428088682713e-07,5.469428088682713e-07,0.0171288141558847,0.4028500319531512,0.8635214827295703,0.4387176721654039,0.8297872340425532,0.8515614959516772,4
27,4.783946043048922e-07,4.783946043048922e-07,0.0172976968486706,0.3886915989653243,0.8719460825610783,0.4759325321684492,0.8014184397163121,0.8542603778434649,4
28,4.130622704573685e-07,4.130622704573685e-07,0.0179336632040141,0.378856843624581,0.8778433024431339,0.4467102525927496,0.8226950354609929,0.8545174142141113,4
29,3.51348602889076e-07,3.51348602889076e-07,0.019369213584506,0.3885182904765298,0.8719460825610783,0.4436540599410415,0.8262411347517731,0.8552885233260507,4
30,2.9363408688245e-07,2.9363408688245e-07,0.0191466001905155,0.4006829043848733,0.8609941027801179,0.4612931338607842,0.8156028368794326,0.8555455596966971,4
31,2.402745516206953e-07,2.402745516206953e-07,0.0215618592901147,0.3910698346360551,0.8626790227464195,0.4390269564398637,0.8297872340425532,0.8550314869554042,4
32,1.9159897638254699e-07,1.9159897638254699e-07,0.0188808098000732,0.3954723891131297,0.8601516427969671,0.4603980948739018,0.8120567375886525,0.8564451869939597,4
33,1.4790746227561945e-07,1.4790746227561945e-07,0.0164691024242563,0.3815707614317398,0.8660488626790227,0.4499472265547894,0.8191489361702128,0.8563166688086364,4
34,1.0946938201328417e-07,1.0946938201328417e-07,0.0174829310564153,0.3828556597885607,0.8677337826453243,0.4428121375699415,0.8262411347517731,0.8558025960673435,4
35,7.652171914231776e-08,7.652171914231776e-08,0.0172937935268821,0.3885558695981958,0.8685762426284751,0.4435781802691466,0.8262411347517731,0.8563166688086364,4
36,4.926760696052934e-08,4.926760696052934e-08,0.017130342554403,0.3812434448473777,0.8702611625947767,0.4423128040969794,0.8262411347517731,0.8564451869939597,4
1,1.997000044695637e-06,1.997000044695637e-06,0.0482327157789367,0.7887157741239516,0.3050847457627119,0.7551104218077083,0.2525951557093425,0.6050824175824175,5
2,1.9878538158102263e-06,1.9878538158102263e-06,0.0451175869016324,0.7813855989504669,0.2966101694915254,0.7521291870146887,0.3494809688581315,0.7156593406593407,5
3,1.972617139655617e-06,1.972617139655617e-06,0.0428259893494137,0.7571203247975495,0.3491525423728813,0.7810293502048637,0.28719723183391,0.7882326007326007,5
4,1.951383955407013e-06,1.951383955407013e-06,0.0390435829379801,0.7303587826631837,0.3932203389830508,0.7179337632697347,0.5051903114186851,0.8390567765567766,5
5,1.9242851727060557e-06,1.9242851727060557e-06,0.0369365620158486,0.6979354680594752,0.502542372881356,0.7202106188325321,0.5190311418685121,0.8660714285714286,5
6,1.891487864559356e-06,1.891487864559356e-06,0.0361029636809381,0.6875938189231743,0.5610169491525424,0.7069887380698973,0.5640138408304498,0.8923992673992673,5
7,1.8531942372778508e-06,1.8531942372778508e-06,0.0331656724719677,0.6509687932871155,0.6186440677966102,0.6420751680139852,0.6539792387543253,0.9127747252747254,5
8,1.8096403838076532e-06,1.8096403838076532e-06,0.0329318703357446,0.6397280565762924,0.6152542372881356,0.5915545666506546,0.7301038062283737,0.9198717948717948,5
9,1.761094828138534e-06,1.761094828138534e-06,0.0316985720421298,0.605179307420375,0.6796610169491526,0.5731144120536461,0.7301038062283737,0.9198717948717948,5
10,1.7078568697642276e-06,1.7078568697642276e-06,0.0291575605838985,0.596579563819756,0.7,0.5579391394106987,0.754325259515571,0.9288003663003664,5
11,1.6502547384015294e-06,1.6502547384015294e-06,0.0298628340270054,0.5724564820022906,0.7059322033898305,0.4997681152449347,0.7889273356401384,0.935897435897436,5
12,1.588643570344943e-06,1.588643570344943e-06,0.028041990050825,0.5557191110263436,0.7389830508474576,0.490954259481397,0.7889273356401384,0.9395604395604396,5
13,1.52340321893333e-06,1.52340321893333e-06,0.0248709213746301,0.526415214094065,0.7516949152542373,0.4728277723681968,0.7889273356401384,0.9436813186813188,5
14,1.4549359126277608e-06,1.4549359126277608e-06,0.0264049273868233,0.5320756922333928,0.7423728813559322,0.5175693369241734,0.7612456747404844,0.944139194139194,5
15,1.383663775139299e-06,1.383663775139299e-06,0.0249529199232741,0.5100068832858135,0.7754237288135594,0.4656341985435221,0.7958477508650519,0.9452838827838828,5
16,1.310026222895952e-06,1.310026222895952e-06,0.0258915233473151,0.5086250246581384,0.7745762711864407,0.5010704833330992,0.7508650519031141,0.9445970695970696,5
17,1.2344772558942709e-06,1.2344772558942709e-06,0.0254333152609356,0.498490576521825,0.7508474576271187,0.4963029150731836,0.754325259515571,0.94253663003663,5
18,1.1574826586384014e-06,1.1574826586384014e-06,0.0224118632406501,0.4607058401835167,0.8152542372881356,0.4817135418575115,0.7716262975778547,0.9402472527472528,5
19,1.0795171284237283e-06,1.0795171284237283e-06,0.0238193988547486,0.4813854459988869,0.785593220338983,0.451198321312769,0.7993079584775087,0.9443681318681318,5
20,1.0010613486701947e-06,1.0010613486701947e-06,0.0202582375856779,0.4480450598870293,0.8305084745762712,0.4186061001978943,0.8269896193771626,0.9455128205128204,5
21,9.225990253491747e-07,9.225990253491747e-07,0.023612938486671,0.4589642663123244,0.8245762711864407,0.4435758994937355,0.7958477508650519,0.9480311355311356,5
22,8.44613904775313e-07,8.44613904775313e-07,0.0211532571179381,0.445327151831934,0.8322033898305085,0.4397682174266828,0.7993079584775087,0.9482600732600732,5
23,7.675867911496319e-07,7.675867911496319e-07,0.0201667400613679,0.4294225331080162,0.8364406779661017,0.3754589720580817,0.8546712802768166,0.9471153846153846,5
24,6.919925822417476e-07,6.919925822417476e-07,0.0227008247274463,0.4317164976718062,0.8169491525423729,0.4189357712194581,0.8166089965397924,0.9482600732600732,5
25,6.182973414872027e-07,6.182973414872027e-07,0.0237757095593517,0.4648512005805969,0.8,0.4573239372675806,0.7647058823529411,0.9487179487179488,5
26,5.469554245514034e-07,5.469554245514034e-07,0.0202275332852692,0.4211939943038811,0.8364406779661017,0.3871371504757231,0.8442906574394463,0.9482600732600732,5
27,4.784066780758535e-07,4.784066780758535e-07,0.0208282436417826,0.41788379923772,0.8305084745762712,0.4126728271943062,0.8200692041522492,0.950091575091575,5
28,4.130737278773463e-07,4.130737278773463e-07,0.0197617106897346,0.4208912093760603,0.8423728813559322,0.3734532858673676,0.8546712802768166,0.9489468864468864,5
29,3.51359373319266e-07,3.51359373319266e-07,0.0178362590402869,0.3883168382159734,0.8635593220338983,0.4028282518205345,0.8304498269896193,0.9487179487179488,5
30,2.936441039195684e-07,2.936441039195684e-07,0.020713551797099,0.4153187590130305,0.8440677966101695,0.3925777679908647,0.8373702422145328,0.949175824175824,5
