epoch,train_acc_mean,train_acc_std,val_acc_mean,val_acc_std,train_bce_mean,train_bce_std,val_bce_mean,val_bce_std,val_auc_mean,val_auc_std
28,0.8815026087169364,0.023288849426189664,0.8114249493960493,0.0732608154277712,0.3580457453990242,0.04155646867119165,0.4596357258532927,0.11453213911593264,0.8617501906379555,0.06202384377202143
29,0.876690987668954,0.011055303359019919,0.7970172293910982,0.06191624306855479,0.36509624850131994,0.0245717066010022,0.46946820147492374,0.09970996070162308,0.8620490941691475,0.06281806177949
30,0.871750460719557,0.020302963686716743,0.80776683175228,0.07447832721683033,0.36990563380756647,0.037426563802994514,0.45930950531481163,0.11556983450642593,0.8629220506291604,0.06131116677387861
31,0.8750216858098379,0.026188454645163527,0.8038302170181207,0.0657373405554453,0.36181472708258766,0.04197403473414806,0.46059691602663005,0.10226266622893307,0.8619625295666233,0.06159770693846451
32,0.8743355596239111,0.023532855061863825,0.8025995666244137,0.061364063674679885,0.36318764516072155,0.0414419514034991,0.46350986090351337,0.09622757872686322,0.8615168817719135,0.06167477467026948
33,0.8737352023015674,0.02485128636807081,0.8052167518719606,0.06980639279928649,0.36213797157346633,0.03928913873058197,0.45987925207691366,0.1089805517315999,0.8621222897177979,0.060595059038846
34,0.8773541636146429,0.029606941474139295,0.8354569636566246,0.04050232852260808,0.3560525964053974,0.04822445214101228,0.4117836681757803,0.058600338260186874,0.8703811710658924,0.06652678738068238
35,0.8699623823360226,0.02661474152960166,0.8451224774432092,0.0291347063580632,0.3724108665416119,0.049032905669173454,0.3973808029464397,0.04407180861798179,0.8978526771270934,0.046319444042858884
36,0.8691517120764761,0.020314636349718987,0.8473571948595876,0.02502609709111859,0.3741073678217801,0.030841334013304102,0.394876304067907,0.04398849177925607,0.8980739843756789,0.04621391847868128
37,0.867707404103479,0.03822539780544587,0.8597534602076125,0.02676117792120367,0.37167324271375,0.0477616606827809,0.3689546099119533,0.02532690101486296,0.9186682247057365,0.04152542672003122
38,0.8770053665236538,0.029801953105953533,0.8615916955017301,0.02936083520497773,0.3654066324312921,0.04433330213151117,0.36633034300536016,0.024994941644064506,0.9186012992606822,0.04162007359209478
39,0.9022556390977444,,0.8823529411764706,,0.3234659463241883,,0.3484257512232837,,0.8891714629902289,
40,0.8930659983291562,,0.8823529411764706,,0.3275338101606122,,0.3484232127666473,,0.8891714629902289,
