epoch,lr_max,lr_min,train_focal_loss,train_bce,train_acc,val_bce,val_acc,val_auc
1,2.99557057740942e-05,2.99557057740942e-05,0.7980726838667447,2.605989398556289,0.5139813581890812,4.314459128971517,0.18248175182481752,0.5234375
2,2.981922559211887e-05,2.981922559211887e-05,0.5877021130090071,2.170958274690194,0.5752330226364847,2.705627806865386,0.44525547445255476,0.421875
3,2.959137995647556e-05,2.959137995647556e-05,0.46434239834824825,1.8421309641928234,0.5912117177097204,2.3403664522797523,0.45255474452554745,0.5
4,2.9273573611274367e-05,2.9273573611274367e-05,0.509911616219979,2.074837511293739,0.5552596537949401,2.6015419072478356,0.4306569343065693,0.4817708333333333
5,2.8867765938314797e-05,2.8867765938314797e-05,0.4876206579721085,1.912835060359635,0.5952063914780293,2.1080145435611697,0.5255474452554745,0.5798611111111112
6,2.8376458876845383e-05,2.8376458876845383e-05,0.4409514634650493,1.7112193956832276,0.6231691078561917,2.5067219507955287,0.44525547445255476,0.5477430555555556
7,2.7802681498276268e-05,2.7802681498276268e-05,0.36449139205101483,1.5768003320884452,0.640479360852197,2.2903157637937226,0.46715328467153283,0.5130208333333334
8,2.714997133094667e-05,2.714997133094667e-05,0.3418515754761931,1.2599266024626365,0.6591211717709721,3.490405681359507,0.32116788321167883,0.5381944444444444
9,2.6422352550086325e-05,2.6422352550086325e-05,0.33151002436598515,1.351216426463959,0.6870838881491345,2.6807329915735845,0.3722627737226277,0.5338541666666666
10,2.562431116743704e-05,2.562431116743704e-05,0.30830176903329265,1.1760286635628712,0.711051930758988,3.190128641406985,0.36496350364963503,0.5290798611111112
11,2.4760767373498536e-05,2.4760767373498536e-05,0.3161831776129104,1.2417239820592096,0.6711051930758988,2.4893425241874083,0.4233576642335766,0.5729166666666666
12,2.383704520291789e-05,2.383704520291789e-05,0.28724438231810434,1.1719682383315064,0.6857523302263648,2.7344327234003667,0.38686131386861317,0.5052083333333334
13,2.2858839710045536e-05,2.2858839710045536e-05,0.3283950968604589,1.2311418373956184,0.6964047936085219,2.2231196974315783,0.4744525547445255,0.4730902777777778
14,2.1832181857031347e-05,2.1832181857031347e-05,0.24353030335887293,1.1474156865425973,0.715046604527297,2.575780315120725,0.40145985401459855,0.4496527777777778
15,2.076340133093756e-05,2.076340133093756e-05,0.2619679551348388,1.0725396926330029,0.7083888149134487,2.060061012741423,0.5036496350364964,0.5043402777777778
16,1.9659087519113107e-05,1.9659087519113107e-05,0.2515469373224896,1.0803989200553945,0.715046604527297,2.073797125015816,0.48905109489051096,0.5763888888888888
17,1.8526048883429516e-05,1.8526048883429516e-05,0.2976938844019778,1.0632072837946418,0.7509986684420772,1.6988104677548375,0.5109489051094891,0.46701388888888884
18,1.7371270983849336e-05,1.7371270983849336e-05,0.30549803733845526,1.0135201925285329,0.7243675099866844,1.8061802891919212,0.5182481751824818,0.49218749999999994
19,1.6201873410126114e-05,1.6201873410126114e-05,0.24826435933259133,0.9150678965445365,0.7363515312916112,1.7735680637568454,0.5109489051094891,0.5190972222222222
20,1.5025065887165994e-05,1.5025065887165994e-05,0.23474984853150208,0.8250252182053504,0.7696404793608522,2.1010784458940046,0.48905109489051096,0.5451388888888888
21,1.3848103824676246e-05,1.3848103824676246e-05,0.21748690928187414,0.8217375355458926,0.7576564580559254,1.664621071223795,0.5328467153284672,0.4765625
22,1.2678243585151713e-05,1.2678243585151713e-05,0.2568013763896,0.8622563248785453,0.7643142476697736,1.6001433282002915,0.5766423357664233,0.5807291666666667
23,1.1522697745987076e-05,1.1522697745987076e-05,0.3110003816276992,0.9222804942477083,0.7549933422103862,1.4657115770952545,0.5620437956204379,0.45572916666666663
24,1.0388590631538768e-05,1.0388590631538768e-05,0.2640339548633832,0.8841290510446825,0.7523302263648469,1.5316303855311262,0.5985401459854015,0.5486111111111112
25,9.282914389296245e-06,9.282914389296245e-06,0.24928184081806481,0.8411953546870723,0.7603195739014648,1.466203473780277,0.5693430656934306,0.4600694444444444
26,8.212485880967591e-06,8.212485880967591e-06,0.21966033224537274,0.8084930733104203,0.7816245006657789,1.4915136603543357,0.583941605839416,0.45052083333333337
27,7.1839046542602535e-06,7.1839046542602535e-06,0.17050215588775916,0.7736625134468713,0.7909454061251664,1.6215187563513318,0.5255474452554745,0.5303819444444444
28,6.203512254474858e-06,6.203512254474858e-06,0.2097864272035708,0.7450164494200172,0.7749667110519307,1.5516542709656875,0.5036496350364964,0.46875
29,5.277353126769626e-06,5.277353126769626e-06,0.22043586565992646,0.8435080456987678,0.7603195739014648,1.5056475087673995,0.5693430656934306,0.5729166666666666
30,4.4111373501460236e-06,4.4111373501460236e-06,0.15798393608868921,0.7451474956681979,0.7789613848202397,1.4122747243755924,0.583941605839416,0.5008680555555555
31,3.6102054329129113e-06,3.6102054329129113e-06,0.20340254984438896,0.8144403622248836,0.7709720372836218,1.5798836911681795,0.5620437956204379,0.5390625
32,2.879495386676929e-06,2.879495386676929e-06,0.20773299656480987,0.8249644784730538,0.7603195739014648,1.79286316537509,0.5328467153284672,0.5034722222222222
33,2.22351228185886e-06,2.22351228185886e-06,0.19671013573812104,0.7136543801875311,0.7856191744340879,1.7315864980655864,0.48905109489051096,0.4800347222222222
34,1.6463004724364255e-06,1.6463004724364255e-06,0.18666422402811114,0.7518103154457997,0.7762982689747004,1.5896660220013918,0.5766423357664233,0.5069444444444444
35,1.1514186611571203e-06,1.1514186611571203e-06,0.20046776110497358,0.7878744100603695,0.7749667110519307,1.736728670823313,0.48175182481751827,0.4722222222222222
36,7.419179589523878e-07,7.419179589523878e-07,0.19140396888718783,0.6763782771465464,0.7989347536617842,1.8536670242782927,0.5182481751824818,0.5538194444444444
37,4.203230738241171e-07,4.203230738241171e-07,0.17979805779639638,0.6721658651901784,0.7989347536617842,1.8325603791396983,0.46715328467153283,0.4644097222222222
38,1.8861674518027394e-07,1.8861674518027394e-07,0.23768333331762395,0.8683888586796076,0.7523302263648469,1.6127621953504798,0.5401459854014599,0.5251736111111112
39,4.822751958712346e-08,4.822751958712346e-08,0.1911243925220798,0.7513934971489379,0.7789613848202397,1.6483288559600384,0.5547445255474452,0.5130208333333334
40,2.0943304600562485e-11,2.0943304600562485e-11,0.16529103898295708,0.744518773771634,0.7802929427430093,1.6084418262008333,0.5328467153284672,0.46354166666666663
41,2.998892235304815e-05,2.998892235304815e-05,0.13764590315133848,0.6306367054601484,0.7842876165113183,1.6513737527123333,0.5547445255474452,0.5616319444444444
42,2.9954738110073728e-05,2.9954738110073728e-05,0.19270883637360148,0.7435516730129481,0.7909454061251664,1.3903846262145216,0.5693430656934306,0.5711805555555556
43,2.9897494744874614e-05,2.9897494744874614e-05,0.2027337345506713,0.770860830096208,0.7909454061251664,1.677666690227759,0.5036496350364964,0.5685763888888888
44,2.981728052257086e-05,2.981728052257086e-05,0.19806995542661676,0.7433321025872357,0.800266311584554,1.7514340338045664,0.5036496350364964,0.5416666666666666
45,2.9714219127679222e-05,2.9714219127679222e-05,0.2074765589003874,0.7147977919616648,0.8015978695073236,1.1589719091888762,0.656934306569343,0.5477430555555556
46,2.9588469473400573e-05,2.9588469473400573e-05,0.1604494714958174,0.5278835704577429,0.8348868175765646,1.1589269751179827,0.635036496350365,0.640625
47,2.9440225456587304e-05,2.9440225456587304e-05,0.1820987811555141,0.6228028109840325,0.8255659121171771,1.7590251090752818,0.5109489051094891,0.5972222222222222
48,2.92697156587684e-05,2.92697156587684e-05,0.18347756993075146,0.6033976188353629,0.8255659121171771,1.7240659642393572,0.5036496350364964,0.49652777777777773
49,2.9077202993693292e-05,2.9077202993693292e-05,0.14596097307594694,0.5073321495606959,0.8388814913448736,1.2654211547252905,0.5766423357664233,0.5078125
50,2.8862984301937943e-05,2.8862984301937943e-05,0.18540906797494297,0.5721704451523513,0.8255659121171771,1.356150971711987,0.5912408759124088,0.5538194444444444
51,2.8627389893198147e-05,2.8627389893198147e-05,0.129229492632196,0.48508525158609755,0.8468708388814914,1.0872686875127529,0.6204379562043796,0.4513888888888889
