VGG16_FPR(X),VGG16_TPR(Y),EffNetB0_FPR(X),EffNetB0_TPR(Y),SwinT_FPR(X),SwinT_TPR(Y)
0.08817635270541081,0.43713767607163745,0.08817635270541081,0.38962174084667234,0.08817635270541081,0.6608219241111392
0.09018036072144288,0.44288583378550656,0.09018036072144288,0.39249587431170585,0.09018036072144288,0.6665705043324058
0.09218436873747494,0.45749667642937913,0.09218436873747494,0.39537000777673936,0.09218436873747494,0.6723190845536724
0.09418837675350701,0.503485318199512,0.09418837675350701,0.3982441412417729,0.09418837675350701,0.6780676647749391
0.09619238476953906,0.5494739599696447,0.09619238476953906,0.4011182747068064,0.09619238476953906,0.6838162449962056
0.09819639278557113,0.5534556064956032,0.09819639278557113,0.4039924081718399,0.09819639278557113,0.684211
0.1002004008016032,0.5543399401857058,0.1002004008016032,0.4068665416368734,0.1002004008016032,0.684211
0.10220440881763526,0.5552242738758082,0.10220440881763526,0.4097406751019069,0.10220440881763526,0.684211
0.10420841683366733,0.5561086075659107,0.10420841683366733,0.41261480856694044,0.10420841683366733,0.684211
0.1062124248496994,0.5569929412560133,0.1062124248496994,0.41548894203197395,0.1062124248496994,0.6923279560201719
0.10821643286573146,0.5578772749461158,0.10821643286573146,0.4183630754970074,0.10821643286573146,0.7153218400166367
0.11022044088176351,0.5587616086362184,0.11022044088176351,0.42123721200150466,0.11022044088176351,0.7369893687759195
0.11222444889779558,0.5596459423263208,0.11222444889779558,0.4241113928899875,0.11222444889779558,0.7392887006101495
0.11422845691382764,0.5605302760164234,0.11422845691382764,0.4269855737784704,0.11422845691382764,0.7415880324443795
0.11623246492985971,0.5614146097065259,0.11623246492985971,0.42985975466695325,0.11623246492985971,0.7438873642786096
0.11823647294589178,0.5622989433966284,0.11823647294589178,0.43273393555543616,0.11823647294589178,0.7461866961128396
0.12024048096192384,0.563183277086731,0.12024048096192384,0.435608116443919,0.12024048096192384,0.7484860279470695
0.1222444889779559,0.5640676107768334,0.1222444889779559,0.43848229733240185,0.1222444889779559,0.7507853597812996
0.12424849699398796,0.564951944466936,0.12424849699398796,0.44135647822088475,0.12424849699398796,0.7530846916155296
0.12625250501002003,0.5658362781570385,0.12625250501002003,0.4442306591093676,0.12625250501002003,0.7553840234497596
0.1282565130260521,0.5667206118471411,0.1282565130260521,0.4471048399978505,0.1282565130260521,0.7576833552839897
0.13026052104208416,0.5676049455372435,0.13026052104208416,0.4485284416069635,0.13026052104208416,0.7599826871182197
0.13226452905811623,0.568489279227346,0.13226452905811623,0.44980584199329987,0.13226452905811623,0.7622820189524497
0.1342685370741483,0.5693736129174486,0.1342685370741483,0.4510832423796363,0.1342685370741483,0.7639487657601803
0.13627254509018036,0.5702579466075511,0.13627254509018036,0.45236064276597276,0.13627254509018036,0.7652261970882954
0.13827655310621242,0.5711422802976537,0.13827655310621242,0.4536380431523092,0.13827655310621242,0.7665036284164104
0.1402805611222445,0.5720266139877561,0.1402805611222445,0.45491544353864566,0.1402805611222445,0.7677810597445254
0.14228456913827653,0.5729109476778587,0.14228456913827653,0.45619284392498205,0.14228456913827653,0.7690584910726403
0.1442885771543086,0.5737952813679612,0.1442885771543086,0.4574702443113185,0.1442885771543086,0.7703359224007553
0.14629258517034066,0.5746796150580638,0.14629258517034066,0.45874764469765494,0.14629258517034066,0.7716133537288704
0.14829659318637273,0.5755639487481663,0.14829659318637273,0.4600250450839914,0.14829659318637273,0.7728907850569854
0.1503006012024048,0.5764482824382687,0.1503006012024048,0.46130244547032784,0.1503006012024048,0.7741682163851004
0.15230460921843686,0.5773326161283713,0.15230460921843686,0.4625798458566643,0.15230460921843686,0.7754456477132154
0.15430861723446893,0.5782169498184738,0.15430861723446893,0.46385724624300073,0.15430861723446893,0.7767230790413304
0.156312625250501,0.5796155611170022,0.156312625250501,0.4651346466293371,0.156312625250501,0.7780005103694454
0.15831663326653306,0.5834476694551725,0.15831663326653306,0.46641204701567357,0.15831663326653306,0.7792779416975604
0.16032064128256512,0.5872797777933428,0.16032064128256512,0.46768944740201,0.16032064128256512,0.7805553730256755
0.1623246492985972,0.5911118861315131,0.1623246492985972,0.46896684778834646,0.1623246492985972,0.7818328043537904
0.16432865731462926,0.5949439944696835,0.16432865731462926,0.4702442481746829,0.16432865731462926,0.7831102356819054
0.16633266533066132,0.5987761028078538,0.16633266533066132,0.47152164856101936,0.16633266533066132,0.7843876670100205
0.16833667334669336,0.602608211146024,0.16833667334669336,0.47279904894735575,0.16833667334669336,0.7856650983381355
