FPR(X),VGG16(Y),EffNetB0(Y),SwinT(Y)
0.11422845691382764,0.552632,0.5554122268274316,0.7161365253556408
0.11623246492985971,0.552632,0.556050918220488,0.7204477884246024
0.11823647294589178,0.552632,0.5566896096135445,0.724759051493564
0.12024048096192384,0.5544953531836234,0.5573283010066009,0.7290703145625256
0.1222444889779559,0.5583273159028419,0.5579669923996574,0.7333815776314871
0.12424849699398796,0.5621592786220603,0.5586056837927138,0.7374092188617247
0.12625250501002003,0.5659912413412787,0.5592443751857702,0.7402833523267582
0.1282565130260521,0.569823204060497,0.5598830665788267,0.7431574857917917
0.13026052104208416,0.5736551667797155,0.5605217579718831,0.7460316192568253
0.13226452905811623,0.5774871294989339,0.5611604493649396,0.7489057527218588
0.1342685370741483,0.6002981927032612,0.561799140757996,0.7517798861868923
0.13627254509018036,0.6347896740308611,0.5624378321510525,0.7546540196519258
0.13827655310621242,0.6591601283731623,0.5630765235441089,0.7575281531169593
0.1402805611222445,0.66299251518734,0.5637152149371653,0.7604022865819928
0.14228456913827653,0.6668249020015177,0.5643539063302218,0.7633159020015177
0.1442885771543086,0.6706572888156954,0.5649925977232781,0.7671482888156954
0.14629258517034066,0.6744896756298732,0.5656312891163346,0.7709806756298732
0.14829659318637273,0.6783220624440509,0.566269980509391,0.7748130624440509
0.1503006012024048,0.6821544492582287,0.5669086719024474,0.7786454492582287
0.15230460921843686,0.685276414701045,0.5675473632955039,0.7824778360724064
0.15430861723446893,0.6875756591613642,0.5681860546885603,0.7863102228865841
0.156312625250501,0.6898749036216836,0.5688247460816168,0.790142535711883
0.15831663326653306,0.6921741480820028,0.5694634374746732,0.7939744984311015
0.16032064128256512,0.6944733925423222,0.5701021288677296,0.7978064611503198
0.1623246492985972,0.6967726370026415,0.5707408202607861,0.8016384238695382
0.16432865731462926,0.6990718814629608,0.5713795116538425,0.8054703865887567
0.16633266533066132,0.7013711259232801,0.572018203046899,0.8093023493079751
0.16833667334669336,0.7036703703835994,0.5726568944399554,0.8131343120271934
0.17034068136272543,0.7059696148439187,0.5732955858330118,0.815789
0.1723446893787575,0.708268859304238,0.5739342772260683,0.815789
0.17434869739478956,0.7105961786673411,0.5745729686191247,0.8158021581415549
0.17635270541082163,0.7144285654815189,0.5752116600121812,0.8165207110879796
0.1783567134268537,0.7182609522956966,0.5758503514052375,0.8172392640344045
0.18036072144288576,0.7220933391098744,0.5764890427982939,0.8179578169808293
0.18236472945891782,0.7259257259240521,0.5771277341913504,0.818676369927254
0.1843687374749499,0.7297581127382299,0.5777664255844068,0.8193949228736788
0.18637274549098196,0.7335904995524076,0.5784051169774633,0.8201134758201035
0.18837675350701402,0.7385842792699611,0.578947,0.8208320287665283
0.1903807615230461,0.750078933792607,0.578947,0.8215505817129531
0.19238476953907813,0.7615735883152528,0.578947,0.8222691346593779
0.1943887775551102,0.7651403997842429,0.593815605016442,0.8229876876058027
0.19639278557114226,0.7674397380566107,0.611061345680242,0.8237062405522274
0.19839679358717432,0.7697390763289785,0.6283070863440418,0.8244247934986522
0.2004008016032064,0.7720384146013463,0.6455528270078417,0.8251433464450769
0.20240480961923846,0.7743377528737141,0.6611640451144276,0.8258618993915018
0.20440881763527052,0.7766370911460819,0.6726612055569609,0.8265804523379265
0.2064128256513026,0.7789364294184498,0.6841583659994941,0.8272990052843513
0.20841683366733466,0.7812357676908175,0.6850912852104692,0.828017558230776
0.21042084168336672,0.7835351059631853,0.6859756189005718,0.8287361111772008
0.2124248496993988,0.7858344442355532,0.6868599525906743,0.8294546641236256
0.21442885771543085,0.788133782507921,0.6877442862807768,0.8301732170700504
0.21643286573146292,0.7904331207802887,0.6886286199708793,0.8308917700164752
0.21843687374749496,0.7927324590526565,0.6895129536609819,0.8316103229628999
0.22044088176352702,0.7950317973250243,0.6903972873510844,0.8323288759093247
0.2224448897795591,0.7973311355973921,0.6912816210411868,0.8330474288557494
0.22444889779559116,0.7996304738697599,0.6921659547312894,0.8337659818021742
0.22645290581162322,0.8019298121421278,0.6930502884213919,0.834484534748599
0.2284569138276553,0.8042291504144955,0.6939346221114945,0.8352030876950238
0.23046092184368736,0.8065284886868633,0.694818955801597,0.8359216406414486
0.23246492985971942,0.8088278269592312,0.6957032894916995,0.8366401935878733
0.2344689378757515,0.811127165231599,0.696587623181802,0.8373587465342981
0.23647294589178355,0.8134265035039667,0.6974719568719046,0.8380772994807228
0.23847695390781562,0.8157258417763346,0.6983562905620071,0.8387958524271476
0.24048096192384769,0.815789,0.6992406242521096,0.8395144053735725
0.24248496993987975,0.815789,0.7001249579422121,0.8402329583199972
0.2444889779559118,0.815789,0.7010092916323146,0.840951511266422
0.24649298597194386,0.815789,0.7018936253224172,0.8416700642128467
0.24849699398797592,0.815789,0.7027779590125197,0.8451301123074515
0.250501002004008,0.815789,0.7036622927026223,0.8527943289837921
0.25250501002004005,0.815789,0.7045466263927247,0.8604585456601328
0.2545090180360721,0.815789,0.7054309600828272,0.8681227623364735
0.2565130260521042,0.815789,0.7063152937729298,0.8757869790128141
0.25851703406813625,0.8214203924664815,0.7071996274630323,0.8834511956891548
0.2605210420841683,0.8283183879691716,0.7080839611531349,0.8911154123654954
0.2625250501002004,0.8352163834718617,0.7089682948432373,0.8967584614081007
0.26452905811623245,0.8421143789745518,0.7098526285333399,0.9005908482222784
0.2665330661322645,0.8490123744772419,0.7109831009096637,0.9044232350364562
0.2685370741482966,0.8559103699799319,0.7128992246952212,0.9082556218506339
0.27054108216432865,0.862808365482622,0.7148153484807788,0.9120880086648117
0.2725450901803607,0.8697063609853121,0.7167314722663363,0.9159203954789894
0.2745490981963928,0.8766043564880022,0.7186475960518938,0.9197527822931671
0.27655310621242485,0.8835023519906923,0.7205637198374513,0.9213568381480477
0.2785571142284569,0.8904003474933824,0.7224798436230089,0.9218166910499903
0.280561122244489,0.8948106025294994,0.7243959674085664,0.922276543951933
0.282565130260521,0.8950088227281422,0.7263120911941239,0.9227363968538757
0.28456913827655306,0.895207042926785,0.7282282149796814,0.9231962497558184
0.2865731462925851,0.8954052631254277,0.7301443387652389,0.923656102657761
0.2885771543086172,0.8956034833240705,0.7320604625507964,0.9241159555597037
