epoch,lr_max,lr_min,train_focal_loss,train_bce,train_acc,val_bce,val_acc,val_auc,fold
1,9.985023685577852e-06,9.985023685577851e-07,0.0462596518793806,0.7567116427122746,0.3769024171888988,0.8219869841228832,0.2102272727272727,0.5571879224876071,1
2,9.939316189640476e-06,9.939316189640476e-07,0.0413489783801398,0.7302047813589699,0.4315129811996419,0.7707045078277588,0.4119318181818182,0.5777377196935556,1
3,9.86315616690466e-06,9.863156166904662e-07,0.0374834291310105,0.6922558912658863,0.5308863025962399,0.80967301401225,0.3465909090909091,0.6267688147814331,1
4,9.757013169236352e-06,9.757013169236352e-07,0.0360939377817119,0.6859965336674969,0.5380483437779767,0.7627047246152704,0.4147727272727273,0.6840018026137901,1
5,9.6215416035123e-06,9.6215416035123e-07,0.031977715054085,0.6307350216748572,0.6168307967770814,0.7323704727671363,0.5085227272727273,0.6905813429472736,1
6,9.45757669698406e-06,9.457576696984062e-07,0.0297697933979379,0.5906444914979175,0.6982990152193375,0.735428661108017,0.4943181818181818,0.721586300135196,1
7,9.26612934782425e-06,9.266129347824248e-07,0.0278915897305244,0.5609823836742391,0.7412712623097583,0.5933877270330082,0.7272727272727273,0.7159080666967101,1
8,9.048379892603134e-06,9.048379892603136e-07,0.027142968782513,0.551288024858374,0.7421665174574754,0.620554035360163,0.6704545454545454,0.7191527715187022,1
9,8.805670829121198e-06,8.805670829121198e-07,0.0253188361596372,0.5396055930836882,0.7305282005371531,0.5630645332011309,0.7443181818181818,0.7118521856692204,1
10,8.53949853946376e-06,8.539498539463761e-07,0.0224567229576882,0.5021154273538154,0.7914055505819159,0.5443326465108178,0.78125,0.7187021180712032,1
11,8.251504064307829e-06,8.25150406430783e-07,0.0213006958890716,0.4746888768171346,0.7923008057296329,0.5204851295460354,0.8011363636363636,0.7065344749887337,1
12,7.943462985360618e-06,7.943462985360618e-07,0.0216047314913641,0.4530746829808559,0.8263205013428827,0.6268083182248202,0.6619318181818182,0.7342045966651645,1
