epoch,lr_max,lr_min,train_focal_loss,train_bce,train_acc,val_bce,val_acc,val_auc
1,2.9955071056733557e-05,2.995507105673356e-06,0.5801567158319103,3.598144161562463,0.41718889883616833,4.587364993312142,0.33238636363636365,0.6510139702568724
2,2.9817948568921425e-05,2.9817948568921425e-06,0.4092521136534886,2.5098717317265278,0.5138764547896151,1.977472278543494,0.5767045454545454,0.7111311401532222
3,2.9589468500713983e-05,2.958946850071398e-06,0.3767678323289381,1.6623249307955177,0.6177260519247986,1.6652846790172837,0.6590909090909091,0.7310500225326724
4,2.9271039507709053e-05,2.927103950770905e-06,0.36171281528504917,1.6527891243368573,0.640107430617726,1.8083893114870244,0.6335227272727273,0.7433528616493915
5,2.8864624810536893e-05,2.8864624810536896e-06,0.27816669951420653,1.2463188972340808,0.6920322291853178,1.361989232965491,0.7017045454545454,0.7339342045966651
6,2.837273009095218e-05,2.837273009095218e-06,0.29935562501235424,1.2444502719300286,0.6947179946284691,1.2614154212854125,0.7329545454545454,0.7610635421360974
7,2.7798388043472745e-05,2.7798388043472744e-06,0.2724347468682347,1.1460094515937935,0.7144136078782453,1.445851590145718,0.6903409090909091,0.7391617845876521
8,2.71451396778094e-05,2.71451396778094e-06,0.2700505700886196,1.2996767909268556,0.6857654431512982,1.2047736499119888,0.75,0.7598918431726003
9,2.6417012487363592e-05,2.641701248736359e-06,0.23875335251100382,0.972499990313845,0.7555953446732319,1.1422177272086793,0.7613636363636364,0.758810274898603
10,2.5618495618391282e-05,2.5618495618391283e-06,0.19244686602852445,0.9081634989036655,0.7573858549686661,1.1548433446071364,0.7414772727272727,0.7384407390716539
11,2.4754512192923488e-05,2.475451219292349e-06,0.16406354851841062,0.8479683278603755,0.7743957027752909,1.0794945724985816,0.7727272727272727,0.75601622352411
12,2.383038895608185e-05,2.383038895608185e-06,0.2600163203883406,0.9356410353442015,0.7645478961504029,1.0411849819462409,0.7755681818181818,0.7558359621451105
13,2.2851823434923676e-05,2.2851823434923677e-06,0.24248714546940642,0.8700563652555966,0.7770814682184423,0.9608030434359204,0.78125,0.7555655700766111
14,2.1824848811292947e-05,2.182484881129295e-06,0.2223678400978486,0.9200970317598102,0.7511190689346464,0.9653360345824198,0.7897727272727273,0.7481748535376296
15,2.0755796725248076e-05,2.0755796725248077e-06,0.22498391734414477,0.871777314315871,0.7743957027752909,0.8392202610319311,0.8125,0.7643983776475889
16,1.9651258238395405e-05,1.9651258238395407e-06,0.2114662773143867,0.7775535927410091,0.7914055505819159,1.1203349627215753,0.7556818181818182,0.7669671022983325
17,1.8518043197802717e-05,1.8518043197802718e-06,0.20856024287582683,0.8127008853421855,0.7726051924798567,0.9602913236753507,0.7784090909090909,0.7687246507435781
18,1.7363138251027498e-05,1.73631382510275e-06,0.2069621484830055,0.7095616765607118,0.7976723366159355,0.8966824774715033,0.8039772727272727,0.7645786390265886
19,1.6193663771111483e-05,1.6193663771111485e-06,0.2028933190504844,0.7090890515202134,0.8066248880931065,0.9039838161658157,0.8011363636363636,0.7525011266336188
20,1.5016829957113087e-05,1.5016829957113088e-06,0.15424976273437324,0.7274031921380743,0.8021486123545211,0.9173317788676782,0.78125,0.7671022983325823
21,1.3839892380832555e-05,1.3839892380832556e-06,0.1764205049026354,0.6349424513302003,0.8039391226499553,0.8872965144162829,0.8011363636363636,0.7735917079765661
22,1.2670107253799123e-05,1.2670107253799122e-06,0.1520441188931385,0.6190043749052601,0.8281110116383169,0.7894418270073154,0.8295454545454546,0.777647589004056
23,1.1514686690313975e-05,1.1514686690313975e-06,0.16638193657366035,0.6288259949071554,0.8146821844225605,0.8555183378471569,0.8181818181818182,0.7860297431275349
24,1.038075424236733e-05,1.038075424236733e-06,0.20666767517396564,0.7194614178812067,0.8111011638316921,0.8361345126547597,0.8210227272727273,0.771203244704822
25,9.275300980571573e-06,9.275300980571574e-07,0.15388869875941955,0.6097298506764076,0.8102059086839749,0.8664685416628014,0.8096590909090909,0.7787291572780533
26,8.205142391886195e-06,8.205142391886194e-07,0.15065452108374774,0.5795104930522512,0.8272157564905999,0.9349805502728983,0.8039772727272727,0.7762956286615592
27,7.1768763598742745e-06,7.176876359874275e-07,0.13763375904481115,0.6607732599936326,0.8137869292748433,0.9074980545450341,0.8096590909090909,0.778368634520054
28,6.196842486556325e-06,6.196842486556325e-07,0.16703196204515072,0.600958833309189,0.8209489704565801,0.8391973213715986,0.8352272727272727,0.7819738621000452
29,5.271083006655683e-06,5.271083006655684e-07,0.14478575164236873,0.5944718680375372,0.8316920322291853,0.8000173572112214,0.8352272727272727,0.7750337990085625
30,4.405305535212203e-06,4.4053055352122033e-07,0.15111900521319313,0.6087882100148402,0.8254252461951657,0.8985457256097685,0.8125,0.7689049121225777
31,3.604847878237556e-06,3.604847878237556e-07,0.16806231577655145,0.627983577292656,0.8209489704565801,0.9213342566720464,0.8039772727272727,0.7688598467778278
32,2.8746451233661743e-06,2.874645123366174e-07,0.1364167441520616,0.5784482227816791,0.8254252461951657,0.8744641054760326,0.8153409090909091,0.7789995493465525
