epoch,lr_max,lr_min,train_focal_loss,train_bce,train_acc,val_bce,val_acc,val_auc
1,2.9954984239049726e-05,2.995498423904973e-06,0.8341908938529199,1.7433995718296706,0.6624895572263994,1.6688247997971142,0.6433823529411765,0.6830410922232633
2,2.9817774251898393e-05,2.9817774251898393e-06,0.43721782610928306,1.6094860940947568,0.6449456975772765,1.9504586580921621,0.6029411764705882,0.7096774193548387
3,2.9589207759074153e-05,2.958920775907415e-06,0.4124573646307788,1.6032728571242458,0.6491228070175439,1.9863836116650526,0.5698529411764706,0.7310266363271315
4,2.9270693949011342e-05,2.9270693949011343e-06,0.31610494392706934,1.3657115306471823,0.683375104427736,1.336898901445024,0.6801470588235294,0.739793869629233
5,2.886419656526559e-05,2.886419656526559e-06,0.30929490757068195,1.2275065802093734,0.7034252297410192,0.9218901341014049,0.7683823529411765,0.7405969749698835
6,2.837222179938178e-05,2.837222179938178e-06,0.2860930200616394,1.1698990929296043,0.7293233082706767,1.2671641917789684,0.6617647058823529,0.7586668451345201
7,2.7797802839389805e-05,2.7797802839389807e-06,0.27747468379191564,0.9354970522019499,0.7602339181286549,1.1316527540192884,0.6801470588235294,0.76883951278276
8,2.7144481169191696e-05,2.7144481169191695e-06,0.30066406063940887,1.0295981831767704,0.7426900584795322,0.878152405952706,0.7426470588235294,0.7775398206398072
9,2.641628473413573e-05,2.641628473413573e-06,0.2831256321274248,1.0624478166065519,0.7518796992481203,0.807031267486951,0.7720588235294118,0.7791460313211083
10,2.5617703107393903e-05,2.5617703107393906e-06,0.18886411675936393,0.8739810263428374,0.7660818713450293,0.6336852461099625,0.8382352941176471,0.7695087672333021
11,2.4753659810250434e-05,2.4753659810250436e-06,0.2590699732060869,0.7614215332065509,0.8120300751879699,0.6496965091894654,0.8308823529411765,0.7735242939365546
12,2.382948195695575e-05,2.382948195695575e-06,0.22254691404347296,0.7678397296863292,0.7936507936507936,0.7705636309350238,0.7683823529411765,0.7588006960246285
13,2.2850867411295745e-05,2.2850867411295745e-06,0.25796281907057006,0.8064240320284564,0.7844611528822055,0.839456158964073,0.7610294117647058,0.7574621871235443
14,2.182384965736677e-05,2.182384965736677e-06,0.21684975313149554,0.6997686375302878,0.8053467000835421,0.734976804431747,0.7904411764705882,0.7567929326730023
15,2.0754760601139842e-05,2.0754760601139842e-06,0.21408709394647057,0.7814540164288423,0.7903091060985797,0.7093807290143826,0.7904411764705882,0.7657609423102664
16,1.965019153215481e-05,1.965019153215481e-06,0.20140568220812077,0.7702934092148802,0.7953216374269005,0.700552349581438,0.7830882352941176,0.7735242939365546
