Recall(X),VGG16(Y),EffNetB0(Y),SwinT(Y)
0.44689378757515025,0.372093,0.2835524300558108,0.625
0.4488977955911823,0.372093,0.28281191628924496,0.625
0.4509018036072144,0.372093,0.2820714025226791,0.625
0.45290581162324645,0.372093,0.28133088875611323,0.625
0.4549098196392785,0.372093,0.28059037498954736,0.625
0.4569138276553106,0.372093,0.2798498612229815,0.625
0.45891783567134264,0.372093,0.2791093474564156,0.625
0.4609218436873747,0.372093,0.2783688336898497,0.625
0.4629258517034068,0.372093,0.27762831992328385,0.625
0.46492985971943884,0.372093,0.276887806156718,0.625
0.4669338677354709,0.372093,0.2761472923901521,0.625
0.468937875751503,0.372093,0.27540677862358626,0.625
0.47094188376753504,0.372093,0.2746662648570204,0.625
0.4729458917835671,0.372093,0.27392575109045453,0.625
0.4749498997995992,0.372093,0.27318523732388866,0.625
0.47695390781563124,0.372093,0.272727,0.6220322774907229
0.4789579158316633,0.372093,0.272727,0.614246862056747
0.48096192384769537,0.372093,0.272727,0.606461446622771
0.48296593186372744,0.372093,0.272727,0.5986760311887951
0.4849699398797595,0.372093,0.272727,0.5908906157548193
0.48697394789579157,0.372093,0.272727,0.5831052003208433
0.4889779559118236,0.372093,0.272727,0.5753197848868676
0.49098196392785565,0.372093,0.272727,0.5675343694528917
0.4929859719438877,0.372093,0.272727,0.5597489540189159
0.4949899799599198,0.372093,0.272727,0.55196353858494
0.49699398797595185,0.372093,0.272727,0.544178123150964
0.4989979959919839,0.372093,0.272727,0.5363927077169881
0.501002004008016,0.372093,0.272727,0.5286072922830123
0.503006012024048,0.372093,0.272727,0.5208218768490364
0.5050100200400801,0.372093,0.272727,0.5130364614150604
0.5070140280561122,0.372093,0.272727,0.5052510459810846
0.5090180360721442,0.372093,0.272727,0.4974656305471087
0.5110220440881763,0.372093,0.272727,0.48968021511313276
0.5130260521042084,0.372093,0.272727,0.4818947996791569
0.5150300601202404,0.372093,0.272727,0.474109384245181
0.5170340681362725,0.372093,0.272727,0.4663239688112051
0.5190380761523046,0.372093,0.272727,0.45853855337722915
0.5210420841683366,0.372093,0.272727,0.4507531379432533
0.5230460921843687,0.372093,0.272727,0.4429677225092774
0.5250501002004008,0.372093,0.272727,0.4378422272138305
0.5270541082164328,0.372093,0.272727,0.43435525579098727
0.5290581162324649,0.372093,0.272727,0.4308682843681441
0.531062124248497,0.372093,0.272727,0.42738131294530096
0.533066132264529,0.372093,0.272727,0.42389434152245775
0.5350701402805611,0.372093,0.272727,0.4204073700996146
0.5370741482965932,0.372093,0.272727,0.41692039867677144
0.5390781563126252,0.372093,0.272727,0.4134334272539283
0.5410821643286573,0.372093,0.272727,0.4099464558310851
0.5430861723446894,0.372093,0.272727,0.4064594844082419
0.5450901803607214,0.372093,0.272727,0.4029725129853987
0.5470941883767535,0.372093,0.272727,0.39948554156255556
0.5490981963927856,0.372093,0.272727,0.3959985701397124
0.5511022044088176,0.372093,0.272727,0.39251159871686925
0.5531062124248497,0.372093,0.272727,0.38902462729402604
0.5551102204408818,0.372093,0.272727,0.3855376558711829
0.5571142284569138,0.372093,0.272727,0.3820506844483397
0.5591182364729459,0.372093,0.272727,0.3785637130254965
0.561122244488978,0.372093,0.272727,0.37507674160265336
0.56312625250501,0.372093,0.272727,0.3715897701798102
0.565130260521042,0.372093,0.272727,0.3681027987569672
0.567134268537074,0.372093,0.272727,0.364615827334124
0.5691382765531061,0.372093,0.272727,0.36112885591128085
0.5711422845691382,0.372093,0.272727,0.3576418844884377
0.5731462925851702,0.372093,0.27190739210014564,0.357143
0.5751503006012023,0.372093,0.27095094424991023,0.357143
0.5771543086172344,0.372093,0.26999449639967477,0.357143
0.5791583166332664,0.372093,0.26903804854943936,0.357143
0.5811623246492985,0.372093,0.26808160069920395,0.357143
0.5831663326653306,0.372093,0.2671251528489685,0.357143
0.5851703406813626,0.372093,0.2661687049987331,0.357143
0.5871743486973947,0.372093,0.26521225714849767,0.357143
0.5891783567134268,0.372093,0.26425580929826226,0.357143
0.5911823647294588,0.372093,0.2632993614480268,0.357143
0.5931863727454909,0.372093,0.2623429135977914,0.357143
0.595190380761523,0.372093,0.261386465747556,0.357143
0.597194388777555,0.372093,0.26043001789732056,0.357143
0.5991983967935871,0.372093,0.2594735700470851,0.357143
0.6012024048096192,0.372093,0.2585171221968497,0.357143
0.6032064128256512,0.372093,0.2575606743466143,0.357143
0.6052104208416833,0.372093,0.2566042264963788,0.357143
0.6072144288577154,0.372093,0.2556477786461434,0.357143
0.6092184368737474,0.372093,0.254691330795908,0.357143
0.6112224448897795,0.372093,0.2537348829456726,0.357143
0.6132264529058116,0.372093,0.2527784350954371,0.357143
0.6152304609218436,0.372093,0.2518219872452017,0.357143
0.6172344689378757,0.372093,0.2508655393949663,0.357143
0.6192384769539078,0.372093,0.25,0.357143
0.6212424849699398,0.372093,0.25,0.357143
0.6232464929859719,0.372093,0.25,0.357143
0.625250501002004,0.372093,0.25,0.357143
0.627254509018036,0.372093,0.25,0.357143
0.6292585170340681,0.372093,0.25,0.357143
0.6312625250501002,0.372093,0.25,0.357143
0.6332665330661322,0.372093,0.25,0.357143
0.6352705410821643,0.372093,0.25,0.357143
0.6372745490981964,0.372093,0.25,0.357143
0.6392785571142284,0.372093,0.25,0.357143
0.6412825651302605,0.372093,0.25,0.357143
0.6432865731462926,0.372093,0.25,0.357143
0.6452905811623246,0.372093,0.25,0.357143
0.6472945891783567,0.372093,0.25,0.357143
0.6492985971943888,0.372093,0.25,0.357143
0.6513026052104208,0.372093,0.25,0.357143
0.6533066132264529,0.372093,0.25,0.357143
0.655310621242485,0.372093,0.25,0.357143
0.657314629258517,0.372093,0.25,0.357143
0.6593186372745491,0.372093,0.25,0.357143
0.6613226452905812,0.372093,0.25,0.357143
0.6633266533066132,0.372093,0.25,0.357143
0.6653306613226453,0.372093,0.25,0.357143
0.6673346693386772,0.372093,0.24994254165459376,0.357143
0.6693386773547093,0.372093,0.249770080560289,0.357143
0.6713426853707414,0.372093,0.24959761946598422,0.357143
0.6733466933867734,0.372093,0.24942515837167942,0.357143
0.6753507014028055,0.372093,0.24925269727737465,0.357143
0.6773547094188376,0.372093,0.24908023618306985,0.357143
0.6793587174348696,0.372093,0.24890777508876508,0.357143
0.6813627254509017,0.372093,0.2487353139944603,0.357143
0.6833667334669338,0.372093,0.2485628529001555,0.357143
0.6853707414829658,0.372093,0.24839039180585074,0.357143
0.6873747494989979,0.372093,0.24821793071154596,0.357143
0.68937875751503,0.372093,0.24804546961724117,0.357143
0.691382765531062,0.372093,0.2478730085229364,0.357143
0.6933867735470941,0.372093,0.2477005474286316,0.357143
0.6953907815631262,0.372093,0.24752808633432682,0.357143
0.6973947895791582,0.372093,0.24735562524002205,0.357143
0.6993987975951903,0.372093,0.24718316414571725,0.357143
0.7014028056112224,0.372093,0.24701070305141248,0.357143
0.7034068136272544,0.372093,0.2468382419571077,0.357143
0.7054108216432865,0.372093,0.2466657808628029,0.357143
0.7074148296593186,0.372093,0.24649331976849814,0.357143
0.7094188376753506,0.372093,0.24632085867419334,0.357143
0.7114228456913827,0.372093,0.24614839757988857,0.357143
0.7134268537074148,0.372093,0.2459759364855838,0.357143
0.7154308617234468,0.372093,0.2453678321726298,0.3569189995657751
0.7174348697394789,0.372093,0.2444328051854986,0.35652690097728373
0.719438877755511,0.372093,0.2434977781983674,0.35613480238879236
0.721442885771543,0.372093,0.24256275121123622,0.355742703800301
0.7234468937875751,0.372093,0.241627724224105,0.3553506052118096
0.7254509018036072,0.372093,0.2406926972369738,0.35495850662331824
0.7274549098196392,0.372093,0.23975767024984262,0.35456640803482686
0.7294589178356713,0.372093,0.23882264326271144,0.3541743094463355
0.7314629258517034,0.372093,0.23788761627558022,0.3537822108578441
0.7334669338677354,0.372093,0.23695258928844903,0.35339011226935274
0.7354709418837675,0.372093,0.23601756230131785,0.35299801368086137
0.7374749498997996,0.372093,0.23508253531418666,0.35260591509237
0.7394789579158316,0.372093,0.23414750832705544,0.3522138165038786
0.7414829659318637,0.372093,0.23321248133992425,0.3518217179153873
0.7434869739478958,0.372093,0.23227745435279307,0.3514296193268959
0.7454909819639278,0.372093,0.23134242736566185,0.35103752073840455
0.7474949899799599,0.372093,0.23040740037853066,0.3506454221499132
0.749498997995992,0.372093,0.22947237339139948,0.3502533235614218
0.751503006012024,0.372093,0.22853734640426826,0.34986122497293043
0.7535070140280561,0.372093,0.22760231941713707,0.34946912638443905
0.7555110220440882,0.372093,0.22666729243000588,0.3490770277959477
0.7575150300601202,0.372093,0.2257322654428747,0.3486849292074563
0.7595190380761523,0.372093,0.22479723845574348,0.34829283061896493
0.7615230460921844,0.372093,0.2238622114686123,0.34790073203047356
0.7635270541082164,0.3720068883053913,0.223684,0.34690387591584193
0.7655310621242485,0.3719004994214473,0.223684,0.34576461425553817
0.7675350701402806,0.37179411053750333,0.223684,0.3446253525952344
0.7695390781563125,0.37168772165355934,0.223684,0.3434860909349307
0.7715430861723446,0.37158133276961536,0.223684,0.342346829274627
0.7735470941883766,0.37147494388567137,0.223684,0.34120756761432325
0.7755511022044087,0.37136855500172733,0.223684,0.3400683059540195
0.7775551102204408,0.37126216611778334,0.223684,0.33892904429371573
0.7795591182364728,0.37115577723383936,0.223684,0.337789782633412
0.7815631262525049,0.37104938834989537,0.223684,0.33665052097310827
0.783567134268537,0.3709429994659514,0.223684,0.3355112593128045
0.785571142284569,0.3708366105820074,0.223684,0.33437199765250075
0.7875751503006011,0.37073022169806336,0.223684,0.333232735992197
0.7895791583166332,0.37062383281411937,0.223684,0.3320934743318933
0.7915831663326652,0.3705174439301754,0.223684,0.33095421267158953
0.7935871743486973,0.3704110550462314,0.223684,0.3298149510112858
0.7955911823647294,0.3703046661622874,0.223684,0.328675689350982
0.7975951903807614,0.3701982772783434,0.223684,0.32753642769067826
0.7995991983967935,0.3700918883943994,0.223684,0.32639716603037455
0.8016032064128256,0.3699854995104554,0.223684,0.3252579043700708
0.8036072144288576,0.3698791106265114,0.223684,0.32411864270976704
0.8056112224448897,0.3697727217425674,0.223684,0.3229793810494633
0.8076152304609218,0.36966633285862344,0.223684,0.3218401193891595
0.8096192384769538,0.36934015487397676,0.22366016188061882,0.3206134892913151
0.8116232464929859,0.36460896377004015,0.2231585601766123,0.3176358209829855
0.813627254509018,0.35987777266610355,0.22265695847260578,0.31465815267465586
0.81563126252505,0.35514658156216694,0.22215535676859927,0.31168048436632617
0.8176352705410821,0.35041539045823034,0.22165375506459276,0.30870281605799654
0.8196392785571142,0.34568419935429373,0.22115215336058625,0.3057251477496669
0.8216432865731462,0.3409530082503571,0.22065055165657974,0.3027474794413373
0.8236472945891783,0.3362218171464205,0.22014894995257323,0.29976981113300766
0.8256513026052104,0.3314906260424839,0.21964734824856672,0.29679214282467803
0.8276553106212424,0.3267594349385473,0.21914574654456018,0.2938144745163484
0.8296593186372745,0.3220282438346107,0.21864414484055367,0.2908368062080187
0.8316633266533066,0.3172970527306741,0.21814254313654716,0.2878591378996891
