epoch,lr_max,lr_min,train_focal_loss,train_bce,train_acc,val_bce,val_acc,val_auc
1,3.993997898539963e-06,3.993997898539963e-06,0.04342100744965685,0.7535231340380393,0.3389121338912134,0.7522294695359947,0.29927007299270075,0.8176870748299319
2,3.975703233586452e-06,3.975703233586452e-06,0.03688954344198544,0.6923541714955573,0.5087866108786611,0.6949206085970802,0.5328467153284672,0.8184126984126985
3,3.945227701209887e-06,3.945227701209887e-06,0.030032559711813428,0.6192907319906865,0.6619246861924686,0.6471244523124974,0.6094890510948905,0.8243083900226758
4,3.902759193201512e-06,3.902759193201512e-06,0.02685676474576216,0.5623703953112519,0.7439330543933055,0.5658581217710119,0.7518248175182481,0.8219501133786848
5,3.848559542035412e-06,3.848559542035412e-06,0.02709872564573667,0.5192180278410972,0.7774058577405858,0.5510202398265365,0.7372262773722628,0.8200453514739229
6,3.782962906584237e-06,3.782962906584237e-06,0.02521188503061129,0.46200129452110833,0.8217573221757322,0.66615221143639,0.5912408759124088,0.8027210884353742
7,3.7063737119186405e-06,3.7063737119186405e-06,0.022895427743386026,0.445198089482894,0.8184100418410042,0.4657750647433483,0.843065693430657,0.8380952380952381
8,3.619264155892226e-06,3.619264155892226e-06,0.022020784849651687,0.4213591429478953,0.8376569037656904,0.4239954761345021,0.8467153284671532,0.8388208616780045
9,3.5221712978847635e-06,3.5221712978847635e-06,0.020782245227201963,0.387886054869975,0.8577405857740585,0.4358900824602503,0.8503649635036497,0.8360090702947846
10,3.4156937476525203e-06,3.4156937476525203e-06,0.01809817526458322,0.37266879420898946,0.8711297071129707,0.4390525391502102,0.8394160583941606,0.8405442176870749
11,3.3004879747000577e-06,3.3004879747000577e-06,0.017938731968496383,0.33710199896261783,0.8845188284518829,0.35462548436909697,0.8759124087591241,0.8667573696145124
12,3.1772642609274333e-06,3.1772642609274333e-06,0.01637228097626355,0.33705238737321797,0.8920502092050209,0.3489995159371926,0.8686131386861314,0.8701133786848073
13,3.046782321506099e-06,3.046782321506099e-06,0.013513574647915912,0.2990891786299989,0.9112970711297071,0.34802869680154064,0.864963503649635,0.8564172335600907
14,2.9098466209822357e-06,2.9098466209822357e-06,0.013437702462357707,0.3033628411871619,0.9054393305439331,0.3830927083962155,0.8576642335766423,0.8519727891156462
15,2.7673014134853123e-06,2.7673014134853123e-06,0.01031616486640156,0.2595442827027213,0.9305439330543933,0.3843394483092928,0.8503649635036497,0.8466213151927436
16,2.6200255376206415e-06,2.6200255376206415e-06,0.009626977681474582,0.24153182124991796,0.9397489539748954,0.31217820104891364,0.864963503649635,0.8673015873015874
17,2.4689269981371246e-06,2.4689269981371246e-06,0.013278620219380286,0.24082110696257905,0.9238493723849373,0.3070956842742697,0.8759124087591241,0.8776417233560091
18,2.314937367776043e-06,2.314937367776043e-06,0.011918940920106069,0.24512204342058014,0.9313807531380753,0.3146616607686899,0.8722627737226277,0.8761904761904762
19,2.1590060438153196e-06,2.1590060438153196e-06,0.012803201928878958,0.24937597803740322,0.9280334728033472,0.329976881072469,0.8722627737226277,0.8642176870748299
20,2.0020943947195994e-06,2.0020943947195994e-06,0.009955784728337531,0.2262903690213439,0.9397489539748954,0.3201023631722388,0.8722627737226277,0.8731065759637189
21,1.8451698329839763e-06,1.8451698329839763e-06,0.010124110866914733,0.20361294844908695,0.9506276150627615,0.3461676696791266,0.8722627737226277,0.8578684807256237
22,1.689199850714262e-06,1.689199850714262e-06,0.009287418863710765,0.2095300346987018,0.9380753138075314,0.3370965084020239,0.8576642335766423,0.8603174603174603
23,1.5351460547164318e-06,1.5351460547164318e-06,0.009774345411260507,0.21012283119696454,0.9414225941422594,0.3282890441643931,0.8686131386861314,0.8575056689342404
24,1.383958237870898e-06,1.383958237870898e-06,0.007974532681661482,0.19716458987740793,0.9489539748953975,0.3136128630951373,0.8613138686131386,0.8640362811791383
25,1.2365685233435631e-06,1.2365685233435631e-06,0.006995297802386174,0.17815221894735073,0.9623430962343096,0.3227632959393689,0.8613138686131386,0.8571428571428572
26,1.0938856177365426e-06,1.0938856177365426e-06,0.007497057351420115,0.18145120470593665,0.9548117154811715,0.32231063477314303,0.8540145985401459,0.8559637188208616
27,9.567892086097844e-07,9.567892086097844e-07,0.007177820663546527,0.18900116267438713,0.9531380753138076,0.3186409847579733,0.8613138686131386,0.8595918367346939
