epoch,lr_max,lr_min,train_focal_loss,train_bce,train_acc,val_bce,val_acc,val_auc
1,4.992631880567301e-06,4.992631880567301e-06,0.050066153952089194,0.7319192325172318,0.415041782729805,0.693798956450294,0.5411764705882353,0.5663994423143952
2,4.969899664423473e-06,4.969899664423473e-06,0.046884917884982065,0.7254274487495422,0.4415041782729805,0.7951863976085887,0.3176470588235294,0.6096200766817707
3,4.9319396955234925e-06,4.9319396955234925e-06,0.04069064468830243,0.6774604543005855,0.5473537604456824,0.7929353286238278,0.38823529411764707,0.6364586964098989
4,4.878986009698596e-06,4.878986009698596e-06,0.038861094545936184,0.6493676681704508,0.6058495821727019,0.7003797769546509,0.611764705882353,0.6490066225165563
5,4.811365084030784e-06,4.811365084030784e-06,0.0351565726630618,0.6168204054526963,0.6838440111420613,0.7371306482483359,0.5470588235294118,0.6472638550017427
6,4.729493824013036e-06,4.729493824013036e-06,0.0334530436643983,0.5896239375337585,0.7409470752089137,0.6995234398280873,0.611764705882353,0.6772394562565354
7,4.633876993188319e-06,4.633876993188319e-06,0.029474033483804767,0.5432622641906101,0.775766016713092,0.6475229670019711,0.6352941176470588,0.6667828511676542
8,4.5251041011144905e-06,4.5251041011144905e-06,0.027296215835387994,0.5016705989837646,0.8147632311977716,0.6563413886462941,0.6705882352941176,0.6695712791913558
9,4.403845768841842e-06,4.403845768841842e-06,0.02347938113775841,0.4744771884178385,0.8272980501392758,0.7205119385438807,0.6176470588235294,0.6995468804461485
10,4.270849594311323e-06,4.270849594311323e-06,0.0289384863782975,0.4884812922364822,0.8008356545961003,0.7216958733165966,0.5705882352941176,0.6709654932032066
11,4.126935543164628e-06,4.126935543164628e-06,0.02428179273698323,0.45686608204270474,0.8523676880222841,0.7030854442540337,0.6176470588235294,0.6932729173928197
12,3.972990893383356e-06,3.972990893383356e-06,0.022250260327602828,0.449861931933666,0.8454038997214485,0.6772329442641314,0.6588235294117647,0.6911815963750436
13,3.809964764925198e-06,3.809964764925198e-06,0.021520883384521294,0.4293606480516099,0.8551532033426184,0.6853823318200953,0.6764705882352942,0.6974555594283722
14,3.6388622680837893e-06,3.6388622680837893e-06,0.019708250548099077,0.4029802743106831,0.883008356545961,0.653459126107833,0.6882352941176471,0.7162774485883583
15,3.460738306649509e-06,3.460738306649509e-06,0.020510638015951786,0.400631889742397,0.8523676880222841,0.5950317158418543,0.7176470588235294,0.6974555594283722
16,3.27669107407683e-06,3.27669107407683e-06,0.019143513805935975,0.3701870546865596,0.883008356545961,0.5493310644346125,0.7529411764705882,0.704775182990589
17,3.087855282756475e-06,3.087855282756475e-06,0.020248030370080577,0.37361153308561584,0.8760445682451253,0.5503524503287147,0.7529411764705882,0.7134890205646567
18,2.8953951681362098e-06,2.8953951681362098e-06,0.0176153331333486,0.3521378545874009,0.8927576601671309,0.5406909206334283,0.7529411764705882,0.7054722899965145
19,2.700497310822147e-06,2.700497310822147e-06,0.016937519939912063,0.34111782891836673,0.8969359331476323,0.5112086965757258,0.7647058823529411,0.7096549320320669
20,2.5043633209147465e-06,2.5043633209147465e-06,0.01299515617155265,0.3052206889085451,0.9192200557103064,0.5421837613863103,0.7588235294117647,0.707215057511328
21,2.308202429682954e-06,2.308202429682954e-06,0.012318582240294945,0.28216000212600306,0.9233983286908078,0.5649619225193473,0.7411764705882353,0.7079121645172534
22,2.1132240342513304e-06,2.1132240342513304e-06,0.014693486119016051,0.31510048328501933,0.9066852367688022,0.560686704341103,0.7411764705882353,0.7096549320320669
23,1.9206302412646065e-06,1.9206302412646065e-06,0.013155426285268536,0.2965159712561658,0.915041782729805,0.589469926848131,0.7352941176470589,0.7145346810735448
24,1.7316084555004825e-06,1.7316084555004825e-06,0.014218446275888629,0.30692954016927226,0.903899721448468,0.6066291079801671,0.7235294117647059,0.7152317880794702
25,1.5473240591243156e-06,1.5473240591243156e-06,0.014534672016594403,0.3045124199064993,0.9094707520891365,0.5734009739230661,0.7411764705882353,0.7173231090972464
26,1.3689132267205432e-06,1.3689132267205432e-06,0.013901685502037697,0.2975533924228966,0.9164345403899722,0.5327130710377412,0.7764705882352941,0.7134890205646567
27,1.1974759203985591e-06,1.1974759203985591e-06,0.012266430029681882,0.281478291849572,0.924791086350975,0.5655021334395689,0.7352941176470589,0.7113976995468804
28,1.0340691081605267e-06,1.0340691081605267e-06,0.01262136093473119,0.27085097304293704,0.9192200557103064,0.5555020164040958,0.7352941176470589,0.7148832345765074
29,8.797002473421736e-07,8.797002473421736e-07,0.012201816237902575,0.2737431952050137,0.9233983286908078,0.5295108430525836,0.788235294117647,0.713140467061694
