epoch,lr_max,lr_min,train_focal_loss,train_bce,train_acc,val_bce,val_acc,val_auc
1,5.99101798381419e-06,5.99101798381419e-06,0.908825946924014,2.5124401574606425,0.5082417582417582,2.9026834032527304,0.6228373702422145,0.6531593406593407
2,5.963597290591167e-06,5.963597290591167e-06,0.6819433520783434,2.2034190120277826,0.5293040293040293,2.1308586003458623,0.6366782006920415,0.603021978021978
3,5.917905034575548e-06,5.917905034575548e-06,0.6758882895985365,2.2930226223372716,0.5567765567765568,98.20445257239689,0.5951557093425606,0.5972985347985348
4,5.854222923719884e-06,5.854222923719884e-06,0.6088932805827686,2.268636168577732,0.5302197802197802,63.455231549418095,0.5847750865051903,0.5538003663003663
5,5.772943579414053e-06,5.772943579414053e-06,0.5358482313243461,2.3007711355502787,0.5173992673992674,40.325505391949186,0.5951557093425606,0.5611263736263736
6,5.674568115843822e-06,5.674568115843822e-06,0.5423866764748053,2.106528231512496,0.554945054945055,40.26361338077532,0.5916955017301038,0.5643315018315018
7,5.559703050455266e-06,5.559703050455266e-06,0.5288121937450035,2.1676889339209477,0.5467032967032966,16.801734036640312,0.4844290657439446,0.6213369963369964
8,5.429056564573013e-06,5.429056564573013e-06,0.4236665421571487,2.061282377758306,0.5467032967032966,24.000901433423316,0.5363321799307958,0.5888278388278388
9,5.2834341372268945e-06,5.2834341372268945e-06,0.4839724276364941,2.0621452073911173,0.5531135531135531,44.4353850292087,0.5086505190311419,0.6394230769230769
10,5.123733579105869e-06,5.123733579105869e-06,0.48848684272906256,2.1386791321384164,0.5302197802197802,48.919626085815956,0.5190311418685121,0.6144688644688644
11,4.950939497256578e-06,4.950939497256578e-06,0.4316417673950667,2.004124777220981,0.5476190476190477,1.6614858947410716,0.5570934256055363,0.6121794871794872
12,4.766117224653483e-06,4.766117224653483e-06,0.45993297091333857,1.9932066219630258,0.5815018315018315,29.402645512023188,0.5640138408304498,0.6057692307692307
13,4.570406252066827e-06,4.570406252066827e-06,0.3947462129505563,1.8474235630734064,0.5915750915750916,2.0379004131963923,0.47750865051903113,0.6204212454212454
14,4.3650132027231094e-06,4.3650132027231094e-06,0.5015628130035304,1.9283215488706316,0.5741758241758241,2.025017863738908,0.5086505190311419,0.6327838827838829
15,4.151204393071652e-06,4.151204393071652e-06,0.5095925353358298,2.084739162371709,0.565018315018315,12.028845329185671,0.643598615916955,0.6211080586080586
16,3.930298025522601e-06,3.930298025522601e-06,0.4422792997042778,1.8154489588770237,0.575091575091575,142.94310463011058,0.5640138408304498,0.6231684981684982
17,3.703656061290717e-06,3.703656061290717e-06,0.3992600433883213,1.8116306813208611,0.5924908424908425,1.490325503695795,0.5605536332179931,0.6259157509157509
18,3.472675823451592e-06,3.472675823451592e-06,0.40262915723489756,1.6559216391035925,0.6089743589743589,1.65825578993167,0.5605536332179931,0.6355311355311356
19,3.2387813819802267e-06,3.2387813819802267e-06,0.3966271938382792,1.788891936253224,0.6062271062271062,208.054306492261,0.5882352941176471,0.6204212454212454
20,3.0034147738860854e-06,3.0034147738860854e-06,0.3848514359703649,1.6131964129406018,0.6034798534798534,3.6155120608715863,0.5259515570934256,0.6641483516483517
21,2.76802711257541e-06,2.76802711257541e-06,0.4050419071737008,1.7783815009253365,0.5815018315018315,1.8407127056979804,0.5259515570934256,0.6414835164835164
22,2.5340696412545197e-06,2.5340696412545197e-06,0.3619386624176424,1.7244286908334865,0.6043956043956044,1.8723684429709886,0.4982698961937716,0.6366758241758241
23,2.3029847855328612e-06,2.3029847855328612e-06,0.3742161635462973,1.5980815763001914,0.6208791208791209,1.4540489124179299,0.6124567474048442,0.6401098901098901
24,2.0761972603894716e-06,2.0761972603894716e-06,0.37247775424094426,1.6718900867434212,0.5906593406593407,6.700537135444298,0.5017301038062284,0.636904761904762
25,1.8551052863313652e-06,1.8551052863313652e-06,0.46070596156812416,1.6959230289572762,0.6053113553113553,2.4110782979681415,0.6055363321799307,0.6412545787545788
26,1.6410719688991513e-06,1.6410719688991513e-06,0.3808214357156893,1.6682518493561518,0.6126373626373627,52.93439435546373,0.5432525951557093,0.6426282051282051
27,1.4354168946681008e-06,1.4354168946681008e-06,0.36112897851309933,1.5568289996940137,0.6318681318681318,1.4529668369095219,0.6124567474048442,0.6240842490842491
28,1.2394079955580986e-06,1.2394079955580986e-06,0.340738859641683,1.5896769714006138,0.6373626373626373,1.7524157197417685,0.5501730103806228,0.6288919413919414
29,1.054253731611732e-06,1.054253731611732e-06,0.4068001534776155,1.6717109391977498,0.61996336996337,122.95040823761568,0.5501730103806228,0.6190476190476191
30,8.810956404362709e-07,8.810956404362709e-07,0.3827304059209732,1.6329171419034512,0.6172161172161172,1.69325870626113,0.532871972318339,0.6236263736263736
31,7.2100129924472e-07,7.2100129924472e-07,0.39637622521037147,1.605022424306625,0.6190476190476191,1.474462844096253,0.5882352941176471,0.6311813186813187
32,5.749577428872959e-07,5.749577428872959e-07,0.3709412926173472,1.5575261840890178,0.652014652014652,1.6887042662676643,0.5259515570934256,0.6179029304029304
33,4.438653784533532e-07,4.438653784533532e-07,0.36087118282968744,1.5523373115630377,0.6190476190476191,1.4214239054485176,0.5847750865051903,0.6252289377289377
34,3.2853243396226106e-07,3.2853243396226106e-07,0.34793136593814933,1.6380653574025674,0.6382783882783882,1.4252218292658716,0.5951557093425606,0.6394230769230769
35,2.2966997536890366e-07,2.2966997536890366e-07,0.32015445275059917,1.4628238256051864,0.6483516483516484,1.9351771183079913,0.5155709342560554,0.6378205128205129
36,1.4788752260561233e-07,1.4788752260561233e-07,0.3642976013022465,1.5274473201660883,0.6318681318681318,10.488726879898651,0.5224913494809689,0.6220238095238095
