epoch,lr_max,lr_min,train_focal_loss,train_bce,train_acc,val_bce,val_acc,val_auc
1,9.985278973117595e-07,9.985278973117595e-07,0.05231370484837476,0.7389683108643571,0.38626609442060084,0.7617297513144357,0.3386243386243386,0.6295422369042001
2,9.939830009115568e-07,9.939830009115568e-07,0.04803453697070202,0.7711712185064269,0.3090128755364807,0.7380827905009033,0.3968253968253968,0.6427560169891458
3,9.863925350447177e-07,9.863925350447177e-07,0.04681759868056989,0.7437353915240461,0.35336194563662376,0.7493062167571335,0.38095238095238093,0.6670599339310996
4,9.758032974573972e-07,9.758032974573972e-07,0.0477582359145554,0.7451516085428229,0.36623748211731044,0.7560325760059255,0.32275132275132273,0.6710712600283153
5,9.622805743205998e-07,9.622805743205998e-07,0.04661448672413826,0.7424240745017798,0.3776824034334764,0.7378022163002579,0.37566137566137564,0.6857008022652195
6,9.459077377192258e-07,9.459077377192258e-07,0.045319150834849296,0.7220692411171691,0.42775393419170243,0.7361084128183032,0.3968253968253968,0.695375176970269
7,9.267857316354432e-07,9.267857316354432e-07,0.04341281042334348,0.7330634940165136,0.3805436337625179,0.7148959302397632,0.43915343915343913,0.6970268994808871
8,9.050324495954708e-07,9.050324495954708e-07,0.04285717973530889,0.7066479455759597,0.4663805436337625,0.6943563197655652,0.5502645502645502,0.7076451156205757
9,8.807820078167856e-07,8.807820078167856e-07,0.043607211233421796,0.7016215175177065,0.5078683834048641,0.7048357163787519,0.5079365079365079,0.7147239263803682
10,8.54183918337043e-07,8.54183918337043e-07,0.04207706048509082,0.7019078277893503,0.4907010014306152,0.6940400297679599,0.5714285714285714,0.7239263803680982
11,8.254021672226481e-07,8.254021672226481e-07,0.03996205749323269,0.6861830610403516,0.5393419170243204,0.6763239745740537,0.6402116402116402,0.7189712128362434
12,7.946142035401247e-07,7.946142035401247e-07,0.03997002810090567,0.6773820755648852,0.5593705293276109,0.6933741377144264,0.544973544973545,0.7288815478999529
13,7.620098453236121e-07,7.620098453236121e-07,0.0414783165967345,0.6888680224425462,0.5236051502145923,0.692848576124383,0.5767195767195767,0.7340726757904672
14,7.277901092835648e-07,7.277901092835648e-07,0.04248495090843441,0.6895612392132204,0.5450643776824035,0.6931693276400288,0.5714285714285714,0.7392638036809815
15,6.921659714718862e-07,6.921659714718862e-07,0.041923183835883,0.691695612472867,0.5150214592274678,0.7069216872018481,0.5132275132275133,0.7409155261915998
16,6.553570665444136e-07,6.553570665444136e-07,0.04203390913118791,0.6803979657920816,0.547925608011445,0.7279835333899846,0.47619047619047616,0.7446908919301558
17,6.175903336402277e-07,6.175903336402277e-07,0.038056527361678805,0.6830974328671402,0.5393419170243204,0.6929912147698579,0.5925925925925926,0.7446908919301558
18,5.790986172263959e-07,5.790986172263959e-07,0.04121019597430427,0.6629742284189478,0.5908440629470673,0.6960543176484486,0.5767195767195767,0.7475224162340727
19,5.401192315344039e-07,5.401192315344039e-07,0.039190100940298796,0.6714859335378175,0.5665236051502146,0.6892578459921337,0.5978835978835979,0.7477583765927324
20,5.008924974390041e-07,5.008924974390041e-07,0.03955464898069017,0.6618651728943864,0.6051502145922747,0.707006086748113,0.5291005291005291,0.7508258612553091
21,4.6166026080010733e-07,4.6166026080010733e-07,0.03851945037675091,0.6693256841879205,0.5679542203147353,0.6897352877117339,0.582010582010582,0.7491741387446909
