epoch,lr_max,lr_min,train_focal_loss,train_bce,train_acc,val_bce,val_acc,val_auc
1,1.997055794623519e-05,1.9970557946235194e-06,0.8929787884560948,2.3230196341595084,0.5593705293276109,1.5089984066271909,0.6402116402116402,0.5257196790939123
2,1.987966001823114e-05,1.987966001823114e-06,0.8291932545676934,2.0808054374181832,0.5593705293276109,1.3858071896764967,0.6666666666666666,0.5764511562057574
3,1.9727850700894357e-05,1.972785070089436e-06,0.6524673884518668,1.9886497642860903,0.5951359084406295,1.5442757209142048,0.6613756613756614,0.5969797074091553
4,1.9516065949147945e-05,1.9516065949147944e-06,0.6139976932255495,2.0453881402213514,0.5608011444921316,1.432246309108835,0.6613756613756614,0.6054742803209061
5,1.9245611486411998e-05,1.9245611486412e-06,0.6324841800506875,1.9464670551010808,0.5593705293276109,1.4609110257612965,0.6349206349206349,0.6149126946672959
6,1.8918154754384516e-05,1.8918154754384517e-06,0.4532606301133725,1.7689001669358457,0.5951359084406295,1.294151695001693,0.6455026455026455,0.6241151486550259
7,1.853571463270887e-05,1.853571463270887e-06,0.4422731933867471,1.7469873047181976,0.5951359084406295,1.5155525229595326,0.5925925925925926,0.622227465785748
8,1.810064899190942e-05,1.810064899190942e-06,0.4225659662902952,1.7583726499554766,0.5822603719599427,1.3317475410365553,0.6190476190476191,0.6425200566304862
9,1.7615640156335713e-05,1.7615640156335716e-06,0.398028782642152,1.6754002942888864,0.6022889842632332,1.3311670006267609,0.6455026455026455,0.6639924492685229
10,1.7083678366740862e-05,1.7083678366740862e-06,0.4262312264401514,1.5649050857887759,0.6337625178826896,1.2178767894310927,0.6666666666666666,0.6461774421897122
11,1.6508043344452964e-05,1.6508043344452966e-06,0.3071368472258932,1.5927647113458963,0.6180257510729614,1.3756995302028756,0.6402116402116402,0.6503067484662577
12,1.5892284070802495e-05,1.5892284070802496e-06,0.3972074658488682,1.4246487464857034,0.6509298998569385,1.3629126138788052,0.656084656084656,0.6604530438886267
13,1.5240196906472244e-05,1.5240196906472246e-06,0.3498922894270464,1.442580180788927,0.6394849785407726,1.3580868272554307,0.6455026455026455,0.6769702689948088
14,1.4555802185671297e-05,1.4555802185671298e-06,0.35565008685520405,1.4867302783057414,0.6580829756795422,1.3215848989587613,0.6507936507936508,0.6705993393109957
15,1.3843319429437727e-05,1.3843319429437729e-06,0.38425332158590764,1.528883500842748,0.630901287553648,1.5160034590612643,0.582010582010582,0.6698914582350166
16,1.3107141330888273e-05,1.3107141330888274e-06,0.33998819448064493,1.4245740398658022,0.6638054363376252,1.4296261318146237,0.6031746031746031,0.6743747050495517
17,1.2351806672804556e-05,1.2351806672804557e-06,0.3501006180423183,1.3899699643957768,0.6666666666666666,1.1544053961360266,0.7037037037037037,0.667531854648419
18,1.1581972344527919e-05,1.158197234452792e-06,0.3035014203625687,1.3519194774191097,0.6738197424892703,1.1780762675578,0.6825396825396826,0.679565832940066
19,1.080238463068808e-05,1.080238463068808e-06,0.25080534530129384,1.249979707816128,0.6738197424892703,1.1982677203637582,0.6878306878306878,0.6857008022652195
